EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,PrivateKey,PublicKey
2549,Tristan,Reed,18-Sep-21,,BI Developer,Robert Wilkerson,tristan.reed@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Field Operations,04-07-1963,MA,Project Manager,Female,51516,White,Divorced,Fully Meets,5,fe67463a8c4e417d6971bbd90533e76e3104ad4841b8b654d9c88ba091191236,6604f537d4c53352f5cb87d1ed3986e1c8d57e9396143efa0ac489e26a9cf4ba333992635bf20268758570b6a2b25df78fd1eb592122d5c0f5801a14d70f2a2a
2550,Beckett,Beck,19-Nov-20,03-Nov-21,Software Engineering Manager,Mark Cole,beckett.beck@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Involuntary,Market remember too less bring simple sort.,Software Engineering,General - Con,25-04-1952,MA,Flagger,Female,69865,White,Widowed,Fully Meets,5,3a9381187f4ea199f1917cebb743745f2df37e3e1e12428632dc8ca8a8c34114,c260234fd8eabe5f0d1b69f2929c1335526abe2b9004b48b7f39148ba0651a9924fe64bc1c539329f606b7328a198ea8700b0fb60ba91c2a1a6c4668419dd003
2551,Coby,Giles,04-May-23,02-Jul-23,Software Engineer,Edwin Chen,coby.giles@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Voluntary,Will low work decade site.,Software Engineering,General - Con,12-05-1988,MA,Manager,Female,49964,Other,Widowed,Fully Meets,1,3965bd97e82beb498f81aafe417b4fb46c4e3d427a78434d8f32151e19d6126e,4a499ade8a71fec58963a0bfddafc77f5449f47f075cddd4dc018869a7f8a92d6215d0c5f7c47c90b074ee30b09637b1119826f2dfc1adb58c0f5b5cd9295f77
2552,Jalen,Jennings,21-Jan-23,,Software Engineer,Nathan Vazquez,jalen.jennings@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,,Software Engineering,Project Management - Con,03-11-1954,MA,Foreman,Male,72168,White,Single,Fully Meets,5,925973d2711a6d2fbce3011cd9590ebf3e6d7af702b11e131e28b698da9b7f51,454c03c65abb5e9f3064165762ce3f159efb0c0d180cfb8b913b9cdb2351e1a351cc1aa7d5a885fae146af0a14cf21c70c7eececc12beeae8416775ab6023f5e
2553,Ralph,Barrera,19-Aug-22,18-Jan-23,IT Manager - DB,William Brown,ralph.barrera@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Resignation,Wife send office ball yourself it lot.,IT/IS,Aerial,09-10-1973,MA,Laborer,Male,87974,Other,Divorced,Fully Meets,2,bfc7c1db3f13f7cebcc38bac96c0cb7aa7a31640c4e46269692828f58c2ee51e,4ba1938ab4bc674b95b6d91997d7fac2e9cc2593af0ae2c230acd3363d8c369262494b755503b3fc07ba3b485570f6245a74c03b989378abb0f23f4d85f4812b
2554,Shania,Caldwell,18-Jul-22,09-May-23,IT Manager - DB,Dylan Brown,shania.caldwell@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Do month risk college detail.,IT/IS,General - Eng,03-10-1991,MA,Engineer,Male,2505,Hispanic,Widowed,Fully Meets,1,47798534947b9a740a66909aad8ce5eafb4ee4bc2e938317cdbacbee623e2ab2,5decb17f5e2b9d350ba20423ac7ad0a1670db96bcda30e6ebd406141482a11b1dd3d0e97f86edd7ed0a6f96c3b1b332731ca521ba96833ea652c722a22671069
2555,Colby,Horne,14-Aug-19,13-May-21,IT Director,Victoria Munoz,colby.horne@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Resignation,Mr opportunity dinner chance common.,IT/IS,Wireless,26-10-1956,MA,Foreman,Male,6633,Other,Widowed,Fully Meets,2,fe5f3a02cf458625ed54258edf5b3dc8a22f9c2e569cbe92fe4d40e0ca9e5dab,7d392063424354f9062e824ac99cfb510ad23e1e7b99fad6f9a2ab60424edb580922fa0ce3d128385421271b58c9570650dabb850101f43485dc590cbf9f1275
2556,Kaiden,Cunningham,10-Dec-20,30-May-22,Director of Sales,John Smith,kaiden.cunningham@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,Develop together popular be.,Sales,Project Management - Eng,25-04-1996,MA,Manager,Male,73638,White,Married,Fully Meets,2,a75097d79960c482a00a75b4970ed8d3ae2bf442c83acdd2b034847af9abd7cb,9fcc14af895fb14226bcd7f47aa383ca6d6f155f63dd49613f4809444835feb053c524d9a65a278461fa29b3e1d6b2fbcd580655f8e00bf7f029ddc5567c1c4b
2557,Davion,Vasquez,20-Sep-19,,BI Developer,Jo Ruiz,davion.vasquez@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Unk,,IT/IS,Engineers,17-06-1964,MA,Engineer,Female,96051,Black,Married,Fully Meets,2,c7e19366f04650a3b8f7a25157c350074d18366d1087b2614d5c105fca1b4f2a,8fb408c303204021908fcf3fd55173dbdc063ee145631e135a0918b85e594a7f92c4150419a4189acc604d7a741b97340d278e0630999280d3a6b5459a82a627
2558,Maeve,Gordon,19-Nov-21,27-Dec-21,Software Engineering Manager,Ernest Jones,maeve.gordon@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,Kid actually Congress computer season behind.,Software Engineering,Field Operations,25-11-1965,MA,Operator,Female,87152,Asian,Widowed,Fully Meets,4,fd32e2dad8683d84c4a239368a0e2789f7be21c8b034b9f8f2f172d6afa8e1b8,abc37feed623748bd3f8c6081e25ec041361593ff25ee43ac6537cd82db808eba45cdaa4802c1f1a34b82c8b4fac02bc34590d2883f86a879519e5434b818554
2559,Monserrat,Ferguson,29-Apr-22,,Software Engineer,James Gibson,monserrat.ferguson@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,,Software Engineering,Field Operations,23-11-1957,MA,Technician,Male,79836,White,Widowed,Fully Meets,1,ef6722750e0c13ab59e680c4a0e060defb00b9dee725fcd659393cbb1063e36d,e31fe9705182a88f35f7de36f2abe9b5df841370e42a337c3b3d15069b8809d16547518b54dabd1c78c82102871df584617424a04e3a504022e8857767cf2108
2560,Nathan,Schmitt,30-Jun-21,28-Jul-21,IT Manager - Infra,Sarah Campbell,nathan.schmitt@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Voluntary,According maintain president start upon evening.,IT/IS,Field Operations,05-01-1977,MA,Vp,Male,43352,Black,Widowed,Fully Meets,4,ecd6ef70feaffc8ff9e02ce1c4da12cf193e12fac4d516518c2a28a0e5176874,731fb12fe8633f6d4cd24f93942d54af7a1ac00b7b0562c19066faa51a94f1274e01c8db5bcf1b87167a3e62a82a781745d15bf2fa261d6ea30162eef1e96759
2561,Ashly,Mullen,15-Jul-21,,IT Manager - DB,Melody Walker,ashly.mullen@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General - Con,11-06-1956,MA,Laborer,Male,33873,Hispanic,Married,Fully Meets,2,7e5e0f318dc17266454a4056b1bda8119dd8510ea5a036dfd1365910b0e88919,2ef4c0859a7fc2eac6f8ed6b2a2011064b9f34747d2d1c55c0feaffd0195386d51e31053bf20f0d9e8e94f52611b9de8492272994fb884c213eae55a47a3939e
2562,Angelique,Cochran,12-Apr-21,06-Mar-23,IT Manager - DB,Benjamin Mcdonald,angelique.cochran@bilearner.com,PL,Active,Contract,Zone B,Full-Time,Retirement,Suffer arm security about control with.,IT/IS,Field Operations,18-11-1967,MA,Technician,Male,83544,Other,Married,Fully Meets,4,078a068e57c10bbc9b4a921716aa66bb8a6704718350f0995c7998218de1cfd2,3a19f16cd946c9956e7a444ecbfd28cbd3ce65e9b77c1f8608f697fa1afd2aa8af711eb3d9c5bbddbd71dec2febd1257f3a17eb04422d9785470185cbeb0366b
2563,Kenny,Rojas,08-Dec-20,,IT Director,Sean Gonzalez,kenny.rojas@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Unk,,IT/IS,Fielders,17-11-1953,MA,Engineer,Male,73171,Other,Widowed,Fully Meets,2,333a1401b2989955441940cf51f87306576a8b3f98288e184a278bae3298af4c,9338be1b7aa8fecb27f4d7a9a28916b4d97ca293cdf7a92f2ae8db03389df064a8db10c031b83ab1758c342736a6f1e673d3b5948b0a59a22b6edf6db7a5b555
2564,Deandre,Oneal,31-Oct-19,01-Mar-20,Director of Sales,Brian Mueller,deandre.oneal@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Finish law price under.,Sales,General - Con,11-07-1995,MA,Flagger,Male,36351,Hispanic,Married,Fully Meets,1,09015553d09b796f885a1e04b1620cfabe53ddba3abf065157ebf1e59c13bb0c,6a5900ff6b9b43dac7295d2148acb02e462a72b5f4ac9c287e847f970c62b3ae9ef219f60ea2780a8db05ded040bbb0ba173ee21782b562101ebddeefc71d342
2565,Adison,Huerta,22-Jan-20,,BI Developer,Jeffrey Duran,adison.huerta@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Field Operations,14-11-1985,MA,Technician,Female,93447,White,Married,Fully Meets,2,7db4d51c7c112ba78b6a81748e76c461ca9075a9e2af2eb80292f13fe48781e2,85abd8d9d90a29cd34cb5b35030df174ded777c8c1e771382e64b665b279ac87738bab6a5465619ec1e26caa8fb7109d65a0d4db0be20f950f1febe4e9cdd28f
2566,Elisabeth,Bradley,20-Sep-22,,Software Engineering Manager,Erica Lawrence,elisabeth.bradley@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,Software Engineering,General - Con,30-09-1966,MA,Coordinator,Male,69590,Other,Married,Fully Meets,2,f428a1778a4e4749e76c9dbb271d50d8b1be70057dbbc4aa1767da2fc1dd11e9,2d5ff34bdc1088238fea2fd2902b088dcdbd6d178db559908532c20700ae8cdb9a87219db8e21f5d3579dc9ce16a4e792a5cef68a5fd85e6baf060f65ce6445f
2567,Sylvia,Price,22-Dec-22,26-Jul-23,IT Manager - Infra,Christy Cunningham,sylvia.price@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Dream quickly relationship involve enough name.,IT/IS,Field Operations,15-10-1959,MA,Foreman,Male,51819,Black,Widowed,Fully Meets,5,cb9d3066f8b805141d1c6eafb4838e9c1c74cd71da217affdaa14a7060fe04b6,416c0d05ef4c4746100c89702c46677341d1ce99f8371a60cbb905150e2a4d21633d8f2374a0bf55e4ec8c866d9f9a04278819d9fae31b27b0c432d296e635b2
2568,Eden,Choi,12-Mar-19,,IT Manager - DB,Mr. David Booth,eden.choi@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Aerial,27-04-1990,MA,Lineman,Male,40294,Asian,Widowed,Fully Meets,4,39e54237786f7d929034514710d0b691bc91a73d1ee1d5a9e08823a4749a1cb6,1183d38d8b3a6834f0d2983433203a6e2d4159dbe68ff31ce509a1f296200c6919eea541b4c77cf85d60ee415708014bc31c4150a4d8d79d762fa755062807d7
2569,Emerson,Grimes,07-Oct-21,31-Dec-21,IT Manager - DB,Mrs. Debra Flynn,emerson.grimes@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Anything human medical offer dinner hard by.,IT/IS,General - Con,28-03-1995,MA,Laborer,Male,53854,Black,Single,Fully Meets,2,c14f256ec755c7e4a402ba6d441bb085f43782c73fca123c4ea7c1ef506e541d,2bb54c96bc995ae3edc7d25761037ad2ec8639bdb98d780badbd60350ef7f51bd4d5866cf1d3670b8529d1f8953b30d04ae24fc932071f0aac08667d23b18021
2570,Ayden,Wu,16-Jun-19,21-May-23,IT Director,Tamara Adkins,ayden.wu@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Voluntary,War model build important determine.,IT/IS,Field Operations,18-11-1991,MA,Laborer,Male,60717,Black,Single,Fully Meets,4,7e49478c1b40a56ca5e6fa8210ee0e24f46e2ab7f9ad72d3d36a2de9cb44def3,b1daf8099c257f24e167117d84af11365615d591d94fef03fa67623b98d471ff246665c444e0a62c1c8af817b51f7dbf81c39bed17eb6dda7dc80dff2d357ca1
2571,Hayley,Keller,17-Mar-21,08-Sep-22,BI Director,Megan Hart,hayley.keller@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Retirement,Maintain which memory born.,IT/IS,Field Operations,11-02-1989,MA,Technician,Female,30960,Asian,Divorced,Fully Meets,2,c2439d44b9e2577bb73162c1771961af1b27ccea40ac68403668efa13b0d1a75,bb92b109eb08570b9a894b93838bc406d8475f7353aa8f41c5783f5d27b6f96ce6f86c3e692f16ba94f0c33790f0022c53dac9b062a1d897a5e73f20a9f7b9f5
2572,Alannah,Rivas,07-Aug-22,26-Apr-23,BI Developer,Stacy Lopez,alannah.rivas@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Resignation,Lawyer suggest cultural blue yes camera daughter.,IT/IS,Engineers,20-05-1994,MA,Technician,Male,81338,Asian,Widowed,Fully Meets,4,f6451ccfc4353e6303f60f46889a5a2203d21a0635068d7375ee21c8f972f90d,df2a5cc2d62cd83f4e99387098043009d3dbd1fdd198f7e722896ab7a9438f35ee9c36842c178ff0595a0190a4c60611058cf0726dcae2246df786c7ff254d5c
2573,Jessica,Bunbury,17-Jan-20,28-Feb-23,Area Sales Manager,Keith Adams,jessica.bunbury@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Voluntary,Decide cut camera conference last size will.,Sales,Field Operations,02-01-1987,VA,Laborer,Female,21851,Black,Divorced,Fully Meets,4,e7cf72230f94be45beda76be9e2b5c66b3995a82bc48b823e6c267ea1e836f6e,40c93ebc34003e412f48d7ae5f8f01f953df112aac59d3e9bf983894f5278c6cf97d468adbf84429e7e360a87b469621ba33da62061b696678068f04c3d097ed
2574,Giovanni,Leruth,11-Jun-22,20-Feb-23,Area Sales Manager,Travis Davenport,giovanni.leruth@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,House seven human available.,Sales,Billable Consultants,18-11-1971,UT,Engineer,Male,84111,Hispanic,Widowed,Fully Meets,2,7202266b9e3b1ab787073834b4eabc80b0f6c12a74799859a10bcebe10a7ac33,aa8983c8221391d1fe142e1df294cc238a6966a90e59ef4c1ac5944d9a6b99445e458f5aa8297e359d8c55c41e686f5edacdaab947c75190ecbb12b6e6bd54b9
2575,Ricardo,Gonzales,03-Mar-21,30-Jan-23,Area Sales Manager,Patricia Norris,ricardo.gonzales@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Retirement,Establish fear recently owner.,Sales,Splicing,21-06-1951,ID,Splicer,Male,83706,Other,Widowed,Fully Meets,4,5dcee56c01cb3c2c8c098fe982ac97e48b8eb57d23ea24ed41e12e6eb73a1a03,75e9fd5855ea1ff51c54a5e6aed2d11731632ed541863c381ccf7968db8d2387446cc649a6087f268ce871d8db9107946d98abb55a268f68c90bcd53b978827c
2576,Caitrin,Strong,16-Apr-20,15-Mar-21,Area Sales Manager,Patrick Patterson,caitrin.strong@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Doctor statement she rule order wind.,Sales,General - Sga,27-12-1969,MT,Supervisor,Female,59102,Asian,Widowed,Fully Meets,1,7b38fdec050f911f2945015f287919d45502a8565af96dacb03adfd54e236965,5169f20428f48d3d1ac241ee2547c1d300bbc20bc5fd520df57603d21cdc262b3a049da460597b9d55c50526efe2df02e0511dec4d8978e043e61415108744a8
2577,Jenna,Dietrich,22-Sep-22,28-Jan-23,Area Sales Manager,Mrs. Stephanie Forbes,jenna.dietrich@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Voluntary,Less air right in southern it material.,Sales,Wireline Construction,28-07-1963,WA,Lineman,Female,98052,Other,Married,Fully Meets,2,8087806d65815723350934ba3c92c47cc66cb03947d4037fa0d6a222cfd3c362,fb1148f230ae67b7b331e75c067c3709736fad6768632d2b5d48b1ef4b85ef20a2dec15d003a132c8997d8cdcd3a3b0f95aa6b421bb445650666056f292e3e63
2578,Michelle,Carter,30-May-23,,Area Sales Manager,Jon Estes,michelle.carter@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Shop (Fleet),28-01-1996,VT,Assistant,Female,5664,Black,Single,Fully Meets,5,4e2bb1b9d56f0e8bd5300250ff67737096393a6d093cc77ec598d4630ae6a4ea,09be6da0d7f1dd99db11b84eb30895dec4a83dc636614e8cbd569ba75aaedc621ff8f4d768bb7dcc846eb93cd2ca71d2792d0117c65b4cdf45b8d48317a64286
2579,Jackie,Valentin,14-Jan-21,,Area Sales Manager,Julia Moss,jackie.valentin@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,General - Eng,29-06-1977,AZ,Administrative,Female,85006,White,Married,Fully Meets,2,4f5468c956a09735795aa2852bccbb5436c12ea41d526c62bb349607f2f0b232,6af4725548a60a2264f9a8c8bcb7822c5a592dc4228d6c4e95420e6861fc721736e695390ab724e60e6610544b5b7d2941b792084a0a5b98b3714dbb008e7200
2580,Alfred,Digitale,29-Apr-20,20-Oct-21,Area Sales Manager,Nathan Kelly,alfred.digitale@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Resignation,Key whose anyone religious mother movie.,Sales,Finance & Accounting,07-04-1954,NH,Administration,Male,3062,White,Single,Fully Meets,2,d2b7967ff6ccd4a25653afab1b0cdc9789940e7338f66597f4daac7e5acc3293,7aaffd8a9cb4cfea0bb6bb1a22a3f5d68ec49040c380577a92f5774a5915dc7e963da9d31f5b3739c889fc91ac8dbaa18bb3ddb095f21afd7c8b9e10487a84e5
2581,Howard,Mullaney,07-Jul-21,,Area Sales Manager,Nina Scott,howard.mullaney@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Field Operations,12-11-1970,AL,Laborer,Male,36006,Other,Divorced,Fully Meets,1,a920c18bbf7aa3ceedca78a79d602ba10dd85f228c09929aaf7249ee5a538de6,c634be3a453b1feaa7d49d95275c6814c2f81204616c8d2f9083d757bacfc54a1fc4fc6f839ba39d6f905cc0b1c9f42f5a24a7432cd984d189c2ffa6061747f5
2582,Whitney,Gill,28-Jul-20,,Area Sales Manager,John Hunter,whitney.gill@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Wireline Construction,31-08-1992,OH,Laborer,Female,43050,Hispanic,Single,Fully Meets,1,1d8ba9fe6e46084545baa07fc45062e4390fa1d4f0fda5e27671875eeacc980c,b62d0eeb97be87aaee8b09e5a722409b849d805cd19ea2510017d5e007b573f3b0c6e383267fb0190849aa741fcc5e82e107d2b4f87c89d13d392d734b67cfc8
2583,Gerry,Friedman,16-Sep-20,,Area Sales Manager,Raymond Fields,gerry.friedman@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Sales,Engineers,29-02-1996,NY,Project Manager,Male,10171,Black,Married,Fully Meets,5,b1a49926b327bbbc61225079913efa1e428649fe3bc46675ee72d681dbbcb73f,52ef7dee0992f44943a80383a387846178831c139b5528bb248dc5ee7dc2457d0db026598c1fa45547c0f0275f8dd119d7c96a128df8df284b674733fb3cb4c0
2584,Noah,Villanueva,23-Apr-23,,Area Sales Manager,Samuel Reyes,noah.villanueva@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,27-09-1956,ME,Engineer,Male,4063,White,Single,Fully Meets,4,775e17120deaa34eadaee418c523935a44c093660b28d75c1ee8d4174db182e8,b22b69dc976354ea7d85827a80097b9889d16ffc90f18d59db89950bcac4c9e33ae18cdd59a9e38a8a626f3bc4c1f1546d2c705a10d02011bb6bbbe107b0f502
2585,Mike,Guilianno,04-Jun-21,,Area Sales Manager,Martha Stone,mike.guilianno@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Unk,,Sales,General - Con,21-05-2001,TN,Laborer,Male,37129,Asian,Divorced,Fully Meets,2,555d4293a446303b9892883f97135b3b63a9076e6ab0760ef246a0f4f7d6f73b,f3c2a62e331f3bbc0ebf1505a4754bd1c15f07e5b0742c99caa28a410378b781c7f62a4d0a623b13562cefb5d406b09866e3ea51345cdb8967dbd4237c42091d
2586,Travis,Ozark,15-Apr-20,,Area Sales Manager,Joshua Campbell,travis.ozark@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Sales,Field Operations,25-04-1980,NC,Laborer,Male,27229,Asian,Divorced,Fully Meets,4,3517ba05dcbcd04a60272e0bf319613138706473309d7037880f6c9823d8a664,e7dc182ce8fdc79cdf7ef56ff0fc73d7afca2407c34b28d172611061439ed2ae2e9ca42960e587f0eadd3b278c9163b62366e1eb12cb67d45e8c9960aaf7bce7
2587,Rylee,Frye,04-Sep-19,13-Apr-20,Area Sales Manager,Ashley Phillips,rylee.frye@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Involuntary,Rest society tell into ahead.,Sales,Field Operations,31-07-2000,MA,Technician,Male,69470,Other,Widowed,Fully Meets,5,78e6a0bc5c578358be7558032ac5be7399f78c41567e4d3b562cf3f8e9ab9c67,2e824695617ee4595b9574917391581d07658eab69db1a5a2b2a229eae2cde197684e34117cb2d92180a984f7ad70efa975a97beb10758d9069ca6569b1d3e48
2588,Callum,Ford,18-Aug-20,,Area Sales Manager,Joshua Mccoy,callum.ford@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Field Operations,24-07-1988,MA,Laborer,Male,90985,Other,Single,Fully Meets,5,ecd291d4a04f64d17a6185a08523d4deb8ec8f5969c340e5f750ddfe5ac35d01,ce94001c1314ebec82556997211a63c78f54c6bc0eb668928205c2d79c1a80583a28d587e918f91a8387f6478f8547e2e26ba1ba0555108f9070cebf1f787f96
2589,Jabari,Frank,05-Dec-20,,Area Sales Manager,Timothy Brown,jabari.frank@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,,Sales,Fielders,26-12-1950,AZ,Engineer,Male,62646,Asian,Single,Fully Meets,5,65c539935e4615d3a054db040ede13b759bbe5ede59fcdf6064b3161fc0d8d15,83158c0ab663b15444030401fc3c3158f5bdb8dd6235ac85ac6791f39af09334fb48f0002510a3d308b14c215275304e5087b35c1aca1d45fe7f04996f3bb9d1
2590,Stephanie,Wilkinson,13-Jan-23,12-Feb-23,Area Sales Manager,Nancy Mccarthy,stephanie.wilkinson@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Retirement,Media move management if my.,Sales,Engineers,07-02-1998,AZ,Engineer,Male,47626,Asian,Married,Fully Meets,5,45c9dffd0c993ae76eb3e3f49bedec4d533f78ebfc80a1d2ecec95ea8a569dce,891333eaa84f5e31f8ab17d7c80b74549357add8755ed02e0e7885a1b2d8de94f0e5e1923f79eb56137623e9d9d9baed1e7b7bd2568b01460d2a09576c45901a
2591,Cruz,Arellano,17-Sep-19,,Area Sales Manager,Patricia Martinez,cruz.arellano@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,08-08-1993,AZ,Laborer,Male,19215,Asian,Single,Fully Meets,4,3d647e9b3c430fb504cd1770718512bb5235fce6f83d15bd7c762671be78ed44,7be5e3f033bda18cae9af06e085b64c10c7308e16179a6b31cd7f34ba0e38e0d60c532baa394b00c16f024fbc14f9e3fcb88c7d7f850521f02b233e68d7976fe
2592,Rubi,Shields,15-Oct-20,,Area Sales Manager,Martin Shelton,rubi.shields@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unk,,Sales,Field Operations,12-06-1949,TN,Splicer,Male,80307,Asian,Single,Fully Meets,2,cdce87ac092caf15b95b4233de5e346f035b86e2e374f54759e3e11bc93a01e3,189505836ca072de456d3e9ddd980b80c0dd5e6fce071fab1160ed91575beb1dc1e24f35c50b04191c31912e1798b4a2bf050c2654762d146b192d43c0a93910
2593,Sage,Booker,01-Dec-18,23-Jun-21,Area Sales Manager,Kimberly Lee,sage.booker@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Voluntary,Weight join evidence oil father.,Sales,General - Con,08-02-1972,TN,Laborer,Male,64576,Other,Widowed,Fully Meets,1,d7995e32f44a6b475fba066d652354cfb60b6f7a800889fb72d2512318261ca4,f8ce50d6c99d3bfddc69598ce76d1d8ef464a4f27c59aabc87e467fae6b17d3fae030e1df544e0976c250aa1d9cc54c2be27bc0df11cdcc2629a5483d7238560
2594,Aileen,Wright,24-Jul-23,,Area Sales Manager,Nathan Silva,aileen.wright@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Fielders,27-03-1956,TN,Engineer,Male,1126,Other,Divorced,Fully Meets,1,037778f97f7af9c41af7c9d2208b8a942e9d5d99cda61e7a464556daedf1f8b0,d37d576ebe01eaf4718cac085f24668e830c73e56f8903f6efce17c8ebd4898770990e2f810b1295ad1e5c0b31f360306d98beb053ed28bdde2d7f6f5a90b46b
2595,Karly,Ho,08-Oct-19,,Area Sales Manager,Julie Young,karly.ho@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Aerial,25-03-1998,TN,Administrator,Male,68371,Asian,Divorced,Fully Meets,4,b9f0e4e7c1c5317e7869ffffa57a858b5fee3d8c4bfb357fe078a9b9975f1db1,cc1daec5c7ba9b3a3c5a557c6f5a55cc149195ca8abb8cf14ac8729b6059f3e1d769f53a9a2f00ad0d2cb5513dc846ba2e81b9821c955acc7801fe84816af6ed
2596,Thaddeus,Lutz,16-Oct-21,04-May-22,Area Sales Manager,Katelyn Kramer,thaddeus.lutz@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Voluntary,Also protect scientist. Fear result major the.,Sales,Corp Operations,20-05-1977,ID,Administrative,Male,68985,Black,Divorced,Fully Meets,2,04bb789c8d7f999a7e9a849549aaa1a6c869c570b5253fe1f5d84669f387dfab,9b43e929a2b3bb6d1bc93c7886c030fb185717c7e95e8238f2d742c79325265a321b5907b9983f1f639d4140878d02def9c483876adac923b973075485d987ee
2597,Layla,Kane,03-Apr-20,,Area Sales Manager,Mrs. Deanna Cooper,layla.kane@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Unk,,Sales,Field Operations,25-09-1944,ID,Technician,Male,92704,Asian,Divorced,Fully Meets,2,a1662138b9b7c6b75d22b452145abdb9db33b32d84512ac038986eaeacd85e97,a4ff9b3596b47438190a8597d362500ec5df91b2a9d8f35eb99a7e345da1b4776fe48d9f8189de163b6826d38314cef6cc25599a0c5e1aff768d9288a7ca5d71
2598,Yesenia,Payne,08-Jan-20,,Area Sales Manager,Brian Scott,yesenia.payne@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,05-09-1964,ID,Splicer,Male,8573,Asian,Divorced,Fully Meets,4,bbb8b9e3bd1d526abb4b498b1061bf96339df132aeabfc50ce28d740f1eeab70,e82eeab158ce740a0ba38abddd0bc3fb04f4c8fef449988441a35ad8eb1b0c650daa428de50a29d533ec98646b793c11c3828fb5eb0d4fc2f8b6725294807c15
2599,Jase,Waters,27-Mar-22,14-Jun-23,Administrative Assistant,Michaela Jones,jase.waters@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Voluntary,Very research level send picture pressure our.,Sales,Yard (Material Handling),11-07-1942,ID,Runner,Female,40513,Black,Widowed,Fully Meets,2,8d82653a1a2084ced6fe9e89de62cf5e23910c5521258ad8cdccb08c3872f852,26f8a66f0e8021069d13a3f04256b67c9e9248fe37b27bd066f03e4fa6d1bb7dcebc7e2834495d4f2708edfc885d0f4e19f956c22ab33720c977151496a3d3d2
